Week,TOW,Sys,Sat,Obs,Value,LoL,Strg
1989,327958.000000,G,2,C1C,25317522.176000,0,5
1989,327958.000000,G,2,L1C,133044385.015000,0,5
1989,327958.000000,G,2,D1C,2668.265000,0,5
1989,327958.000000,G,2,S1C,33.000000,0,5
1989,327958.000000,G,12,C1C,24591248.875000,0,7
1989,327958.000000,G,12,L1C,129227562.074000,0,7
1989,327958.000000,G,12,D1C,2861.378000,0,7
1989,327958.000000,G,12,S1C,46.000000,0,7
1989,327958.000000,G,14,C1C,23165169.931000,0,3
1989,327958.000000,G,14,L1C,0.000000,0,3
1989,327958.000000,G,14,D1C,0.000000,0,3
1989,327958.000000,G,14,S1C,23.000000,0,3
1989,327958.000000,G,16,C1C,24976380.421000,0,3
1989,327958.000000,G,16,L1C,0.000000,0,3
1989,327958.000000,G,16,D1C,0.000000,0,3
1989,327958.000000,G,16,S1C,22.000000,0,3
1989,327958.000000,G,21,C1C,22711619.956000,0,7
1989,327958.000000,G,21,L1C,119350189.427000,0,7
1989,327958.000000,G,21,D1C,-2765.513000,0,7
1989,327958.000000,G,21,S1C,47.000000,0,7
1989,327958.000000,G,25,C1C,21655483.170000,0,8
1989,327958.000000,G,25,L1C,113800259.153000,0,8
1989,327958.000000,G,25,D1C,1848.859000,0,8
1989,327958.000000,G,25,S1C,49.000000,0,8
1989,327958.000000,G,26,C1C,22708920.317000,0,4
1989,327958.000000,G,26,L1C,119337070.669000,0,4
1989,327958.000000,G,26,D1C,-2481.013000,0,4
1989,327958.000000,G,26,S1C,25.000000,0,4
1989,327958.000000,G,31,C1C,20686144.689000,0,5
1989,327958.000000,G,31,L1C,108706289.057000,0,5
1989,327958.000000,G,31,D1C,-707.746000,0,5
1989,327958.000000,G,31,S1C,34.000000,0,5
1989,327958.000000,G,32,C1C,24512315.970000,0,5
1989,327958.000000,G,32,L1C,128812946.849000,0,5
1989,327958.000000,G,32,D1C,3131.796000,0,5
1989,327958.000000,G,32,S1C,32.000000,0,5
1989,327963.000000,G,2,C1C,25320057.832000,0,5
1989,327963.000000,G,2,L1C,133057739.976000,0,5
1989,327963.000000,G,2,D1C,2668.959000,0,5
1989,327963.000000,G,2,S1C,33.000000,0,5
1989,327963.000000,G,12,C1C,24593972.227000,0,7
1989,327963.000000,G,12,L1C,129241881.385000,0,7
1989,327963.000000,G,12,D1C,2861.281000,0,7
1989,327963.000000,G,12,S1C,46.000000,0,7
1989,327963.000000,G,14,C1C,23167377.006000,0,2
1989,327963.000000,G,14,L1C,0.000000,0,2
1989,327963.000000,G,14,D1C,0.000000,0,2
1989,327963.000000,G,14,S1C,17.000000,0,2
1989,327963.000000,G,16,C1C,24973572.490000,0,3
1989,327963.000000,G,16,L1C,0.000000,0,3
1989,327963.000000,G,16,D1C,-2946.447000,0,3
1989,327963.000000,G,16,S1C,23.000000,0,3
1989,327963.000000,G,21,C1C,22708992.999000,0,8
1989,327963.000000,G,21,L1C,119336374.676000,0,8
1989,327963.000000,G,21,D1C,-2764.963000,0,8
1989,327963.000000,G,21,S1C,48.000000,0,8
1989,327963.000000,G,25,C1C,21657245.555000,0,8
1989,327963.000000,G,25,L1C,113809517.548000,0,8
1989,327963.000000,G,25,D1C,1849.420000,0,8
1989,327963.000000,G,25,S1C,49.000000,0,8
1989,327963.000000,G,26,C1C,22706580.611000,0,4
1989,327963.000000,G,26,L1C,119324673.438000,0,4
1989,327963.000000,G,26,D1C,-2482.187000,0,4
1989,327963.000000,G,26,S1C,27.000000,0,4
1989,327963.000000,G,29,C1C,20359367.265000,0,8
1989,327963.000000,G,29,L1C,106989884.056000,0,8
1989,327963.000000,G,29,D1C,1302.516000,0,8
1989,327963.000000,G,29,S1C,49.000000,0,8
1989,327963.000000,G,31,C1C,20685474.000000,0,5
1989,327963.000000,G,31,L1C,108702767.561000,0,5
1989,327963.000000,G,31,D1C,-705.882000,0,5
1989,327963.000000,G,31,S1C,35.000000,0,5
1989,327963.000000,G,32,C1C,24515305.210000,0,5
1989,327963.000000,G,32,L1C,128828620.414000,0,5
1989,327963.000000,G,32,D1C,3130.406000,0,5
1989,327963.000000,G,32,S1C,32.000000,0,5
1989,327968.000000,G,2,C1C,25322598.732000,0,5
1989,327968.000000,G,2,L1C,133071083.496000,0,5
1989,327968.000000,G,2,D1C,2671.601000,0,5
1989,327968.000000,G,2,S1C,33.000000,0,5
1989,327968.000000,G,12,C1C,24596694.069000,0,7
1989,327968.000000,G,12,L1C,129256183.762000,0,7
1989,327968.000000,G,12,D1C,2862.127000,0,7
1989,327968.000000,G,12,S1C,45.000000,0,7
1989,327968.000000,G,14,C1C,23169611.164000,0,4
1989,327968.000000,G,14,L1C,121757074.463000,0,4
1989,327968.000000,G,14,D1C,2346.127000,0,4
1989,327968.000000,G,14,S1C,28.000000,0,4
1989,327968.000000,G,16,C1C,24970744.867000,0,4
1989,327968.000000,G,16,L1C,0.000000,0,4
1989,327968.000000,G,16,D1C,0.000000,0,4
1989,327968.000000,G,16,S1C,24.000000,0,4
1989,327968.000000,G,21,C1C,22706363.170000,0,8
1989,327968.000000,G,21,L1C,119322548.831000,0,8
1989,327968.000000,G,21,D1C,-2762.804000,0,8
1989,327968.000000,G,21,S1C,48.000000,0,8
1989,327968.000000,G,25,C1C,21659008.456000,0,8
1989,327968.000000,G,25,L1C,113818763.656000,0,8
1989,327968.000000,G,25,D1C,1851.497000,0,8
1989,327968.000000,G,25,S1C,49.000000,0,8
1989,327968.000000,G,26,C1C,22704199.856000,0,4
1989,327968.000000,G,26,L1C,119312260.477000,0,4
1989,327968.000000,G,26,D1C,-2480.335000,0,4
1989,327968.000000,G,26,S1C,27.000000,0,4
1989,327968.000000,G,29,C1C,20360605.761000,0,8
1989,327968.000000,G,29,L1C,106996397.396000,0,8
1989,327968.000000,G,29,D1C,1305.128000,0,8
1989,327968.000000,G,29,S1C,49.000000,0,8
1989,327968.000000,G,31,C1C,20684796.019000,0,5
1989,327968.000000,G,31,L1C,108699241.745000,0,5
1989,327968.000000,G,31,D1C,-702.132000,0,5
1989,327968.000000,G,31,S1C,34.000000,0,5
1989,327968.000000,G,32,C1C,24518291.093000,0,5
1989,327968.000000,G,32,L1C,128844276.337000,0,5
1989,327968.000000,G,32,D1C,3132.340000,0,5
1989,327968.000000,G,32,S1C,32.000000,0,5
1989,327973.000000,G,2,C1C,25325146.687000,0,5
1989,327973.000000,G,2,L1C,133084434.094000,0,5
1989,327973.000000,G,2,D1C,2672.165000,0,5
1989,327973.000000,G,2,S1C,33.000000,0,5
1989,327973.000000,G,12,C1C,24599415.649000,0,7
1989,327973.000000,G,12,L1C,129270487.763000,0,7
1989,327973.000000,G,12,D1C,2862.024000,0,7
1989,327973.000000,G,12,S1C,45.000000,0,7
1989,327973.000000,G,14,C1C,23171844.267000,0,4
1989,327973.000000,G,14,L1C,121768804.498000,0,4
1989,327973.000000,G,14,D1C,2347.985000,0,4
1989,327973.000000,G,14,S1C,29.000000,0,4
1989,327973.000000,G,21,C1C,22703731.729000,0,8
1989,327973.000000,G,21,L1C,119308730.513000,0,8
1989,327973.000000,G,21,D1C,-2761.531000,0,8
1989,327973.000000,G,21,S1C,48.000000,0,8
1989,327973.000000,G,25,C1C,21660768.372000,0,8
1989,327973.000000,G,25,L1C,113828016.077000,0,8
1989,327973.000000,G,25,D1C,1851.980000,0,8
1989,327973.000000,G,25,S1C,49.000000,0,8
1989,327973.000000,G,26,C1C,22701857.556000,0,4
1989,327973.000000,G,26,L1C,119299850.617000,0,4
1989,327973.000000,G,26,D1C,-2479.401000,0,4
1989,327973.000000,G,26,S1C,28.000000,0,4
1989,327973.000000,G,29,C1C,20361847.928000,0,8
1989,327973.000000,G,29,L1C,107002922.029000,0,8
1989,327973.000000,G,29,D1C,1306.934000,0,8
1989,327973.000000,G,29,S1C,49.000000,0,8
1989,327973.000000,G,31,C1C,20684126.081000,0,5
1989,327973.000000,G,31,L1C,108695730.196000,0,5
1989,327973.000000,G,31,D1C,-698.919000,0,5
1989,327973.000000,G,31,S1C,35.000000,0,5
1989,327973.000000,G,32,C1C,24521273.670000,0,5
1989,327973.000000,G,32,L1C,128859932.886000,0,5
1989,327973.000000,G,32,D1C,3132.227000,0,5
1989,327973.000000,G,32,S1C,33.000000,0,5
1989,327978.000000,G,2,C1C,25327691.989000,0,5
1989,327978.000000,G,2,L1C,133097798.749000,0,5
1989,327978.000000,G,2,D1C,2674.234000,0,5
1989,327978.000000,G,2,S1C,33.000000,0,5
1989,327978.000000,G,12,C1C,24602142.257000,0,7
1989,327978.000000,G,12,L1C,129284800.184000,0,7
1989,327978.000000,G,12,D1C,2861.938000,0,7
1989,327978.000000,G,12,S1C,45.000000,0,7
1989,327978.000000,G,14,C1C,23174082.881000,0,4
1989,327978.000000,G,14,L1C,121780548.494000,0,4
1989,327978.000000,G,14,D1C,2349.069000,0,4
1989,327978.000000,G,14,S1C,28.000000,0,4
1989,327978.000000,G,16,C1C,24965140.265000,0,3
1989,327978.000000,G,16,L1C,0.000000,0,3
1989,327978.000000,G,16,D1C,0.000000,0,3
1989,327978.000000,G,16,S1C,20.000000,0,3
1989,327978.000000,G,21,C1C,22701104.345000,0,8
1989,327978.000000,G,21,L1C,119294926.521000,0,8
1989,327978.000000,G,21,D1C,-2760.150000,0,8
1989,327978.000000,G,21,S1C,48.000000,0,8
1989,327978.000000,G,25,C1C,21662530.214000,0,8
1989,327978.000000,G,25,L1C,113837281.620000,0,8
1989,327978.000000,G,25,D1C,1852.889000,0,8
1989,327978.000000,G,25,S1C,50.000000,0,8
1989,327978.000000,G,26,C1C,22699501.151000,0,4
1989,327978.000000,G,26,L1C,119287450.622000,0,4
1989,327978.000000,G,26,D1C,-2480.504000,0,4
1989,327978.000000,G,26,S1C,28.000000,0,4
1989,327978.000000,G,29,C1C,20363092.387000,0,8
1989,327978.000000,G,29,L1C,107009464.703000,0,8
1989,327978.000000,G,29,D1C,1309.064000,0,8
1989,327978.000000,G,29,S1C,49.000000,0,8
1989,327978.000000,G,31,C1C,20683449.318000,0,5
1989,327978.000000,G,31,L1C,108692239.778000,0,5
1989,327978.000000,G,31,D1C,-697.333000,0,5
1989,327978.000000,G,31,S1C,34.000000,0,5
1989,327978.000000,G,32,C1C,24524250.063000,0,5
1989,327978.000000,G,32,L1C,128875596.933000,0,5
1989,327978.000000,G,32,D1C,3130.971000,0,5
1989,327978.000000,G,32,S1C,33.000000,0,5
1989,327983.000000,G,2,C1C,25330238.115000,0,5
1989,327983.000000,G,2,L1C,133111169.728000,0,5
1989,327983.000000,G,2,D1C,2674.665000,0,5
1989,327983.000000,G,2,S1C,33.000000,0,5
1989,327983.000000,G,12,C1C,24604865.618000,0,7
1989,327983.000000,G,12,L1C,129299113.541000,0,7
1989,327983.000000,G,12,D1C,2861.938000,0,7
1989,327983.000000,G,12,S1C,45.000000,0,7
1989,327983.000000,G,14,C1C,23176312.027000,0,4
1989,327983.000000,G,14,L1C,121792366.731000,0,4
1989,327983.000000,G,14,D1C,2347.868000,0,4
1989,327983.000000,G,14,S1C,27.000000,0,4
1989,327983.000000,G,16,C1C,24962359.994000,0,3
1989,327983.000000,G,16,L1C,0.000000,0,3
1989,327983.000000,G,16,D1C,0.000000,0,3
1989,327983.000000,G,16,S1C,21.000000,0,3
1989,327983.000000,G,21,C1C,22698480.361000,0,8
1989,327983.000000,G,21,L1C,119281129.391000,0,8
1989,327983.000000,G,21,D1C,-2759.113000,0,8
1989,327983.000000,G,21,S1C,48.000000,0,8
1989,327983.000000,G,25,C1C,21664291.792000,0,8
1989,327983.000000,G,25,L1C,113846552.770000,0,8
1989,327983.000000,G,25,D1C,1854.233000,0,8
1989,327983.000000,G,25,S1C,49.000000,0,8
1989,327983.000000,G,26,C1C,22697145.388000,0,4
1989,327983.000000,G,26,L1C,119275053.009000,0,4
1989,327983.000000,G,26,D1C,-2479.549000,0,4
1989,327983.000000,G,26,S1C,28.000000,0,4
1989,327983.000000,G,29,C1C,20364337.139000,0,8
1989,327983.000000,G,29,L1C,107016017.918000,0,8
1989,327983.000000,G,29,D1C,1311.025000,0,8
1989,327983.000000,G,29,S1C,49.000000,0,8
1989,327983.000000,G,31,C1C,20682796.432000,0,5
1989,327983.000000,G,31,L1C,108688762.841000,0,5
1989,327983.000000,G,31,D1C,-694.531000,0,5
1989,327983.000000,G,31,S1C,34.000000,0,5
1989,327983.000000,G,32,C1C,24527229.153000,0,5
1989,327983.000000,G,32,L1C,128891261.159000,0,5
1989,327983.000000,G,32,D1C,3132.695000,0,5
1989,327983.000000,G,32,S1C,33.000000,0,5
1989,327988.000000,G,2,C1C,25332772.504000,0,5
1989,327988.000000,G,2,L1C,133124519.031000,0,5
1989,327988.000000,G,2,D1C,2677.236000,0,5
1989,327988.000000,G,2,S1C,33.000000,0,5
1989,327988.000000,G,12,C1C,24607586.287000,0,7
1989,327988.000000,G,12,L1C,129313399.753000,0,7
1989,327988.000000,G,12,D1C,2863.564000,0,7
1989,327988.000000,G,12,S1C,46.000000,0,7
1989,327988.000000,G,14,C1C,23178569.507000,0,4
1989,327988.000000,G,14,L1C,121804099.875000,0,4
1989,327988.000000,G,14,D1C,2353.353000,0,4
1989,327988.000000,G,14,S1C,27.000000,0,4
1989,327988.000000,G,16,C1C,24959537.874000,0,3
1989,327988.000000,G,16,L1C,0.000000,0,3
1989,327988.000000,G,16,D1C,0.000000,0,3
1989,327988.000000,G,16,S1C,22.000000,0,3
1989,327988.000000,G,21,C1C,22695850.056000,0,8
1989,327988.000000,G,21,L1C,119267311.047000,0,8
1989,327988.000000,G,21,D1C,-2756.717000,0,8
1989,327988.000000,G,21,S1C,48.000000,0,8
1989,327988.000000,G,25,C1C,21666055.376000,0,8
1989,327988.000000,G,25,L1C,113855801.471000,0,8
1989,327988.000000,G,25,D1C,1856.188000,0,8
1989,327988.000000,G,25,S1C,49.000000,0,8
1989,327988.000000,G,26,C1C,22694778.436000,0,4
1989,327988.000000,G,26,L1C,119262629.592000,0,4
1989,327988.000000,G,26,D1C,-2478.436000,0,4
1989,327988.000000,G,26,S1C,28.000000,0,4
1989,327988.000000,G,29,C1C,20365581.597000,0,8
1989,327988.000000,G,29,L1C,107022553.588000,0,8
1989,327988.000000,G,29,D1C,1314.119000,0,8
1989,327988.000000,G,29,S1C,49.000000,0,8
1989,327988.000000,G,31,C1C,20682137.175000,0,5
1989,327988.000000,G,31,L1C,108685271.423000,0,5
1989,327988.000000,G,31,D1C,-689.990000,0,5
1989,327988.000000,G,31,S1C,35.000000,0,5
1989,327988.000000,G,32,C1C,24530204.035000,0,5
1989,327988.000000,G,32,L1C,128906897.264000,0,5
1989,327988.000000,G,32,D1C,3132.197000,0,5
1989,327988.000000,G,32,S1C,33.000000,0,5
1989,327993.000000,G,2,C1C,25335321.857000,0,5
1989,327993.000000,G,2,L1C,133137911.971000,0,5
1989,327993.000000,G,2,D1C,2678.570000,0,5
1989,327993.000000,G,2,S1C,33.000000,0,5
1989,327993.000000,G,12,C1C,24610310.973000,0,7
1989,327993.000000,G,12,L1C,129327724.077000,0,7
1989,327993.000000,G,12,D1C,2863.687000,0,7
1989,327993.000000,G,12,S1C,45.000000,0,7
1989,327993.000000,G,14,C1C,23180802.807000,0,4
1989,327993.000000,G,14,L1C,121815877.944000,0,4
1989,327993.000000,G,14,D1C,2354.749000,0,4
1989,327993.000000,G,14,S1C,28.000000,0,4
1989,327993.000000,G,16,C1C,24956745.873000,0,3
1989,327993.000000,G,16,L1C,0.000000,0,3
1989,327993.000000,G,16,D1C,0.000000,0,3
1989,327993.000000,G,16,S1C,23.000000,0,3
1989,327993.000000,G,21,C1C,22693230.043000,0,8
1989,327993.000000,G,21,L1C,119253536.783000,0,8
1989,327993.000000,G,21,D1C,-2755.147000,0,8
1989,327993.000000,G,21,S1C,48.000000,0,8
1989,327993.000000,G,25,C1C,21667822.534000,0,8
1989,327993.000000,G,25,L1C,113865092.947000,0,8
1989,327993.000000,G,25,D1C,1857.389000,0,8
1989,327993.000000,G,25,S1C,49.000000,0,8
1989,327993.000000,G,26,C1C,22692409.502000,0,4
1989,327993.000000,G,26,L1C,119250245.754000,0,4
1989,327993.000000,G,26,D1C,-2476.107000,0,4
1989,327993.000000,G,26,S1C,28.000000,0,4
1989,327993.000000,G,29,C1C,20366833.811000,0,8
1989,327993.000000,G,29,L1C,107029137.017000,0,8
1989,327993.000000,G,29,D1C,1316.592000,0,8
1989,327993.000000,G,29,S1C,48.000000,0,8
1989,327993.000000,G,31,C1C,20681474.841000,0,5
1989,327993.000000,G,31,L1C,108681830.834000,0,5
1989,327993.000000,G,31,D1C,-687.311000,0,5
1989,327993.000000,G,31,S1C,35.000000,0,5
1989,327993.000000,G,32,C1C,24533181.229000,0,5
1989,327993.000000,G,32,L1C,128922570.525000,0,5
1989,327993.000000,G,32,D1C,3131.755000,0,5
1989,327993.000000,G,32,S1C,32.000000,0,5
1989,327998.000000,G,2,C1C,25337865.469000,0,5
1989,327998.000000,G,2,L1C,133151303.741000,0,5
1989,327998.000000,G,2,D1C,2679.130000,0,5
1989,327998.000000,G,2,S1C,32.000000,0,5
1989,327998.000000,G,12,C1C,24613034.031000,0,7
1989,327998.000000,G,12,L1C,129342041.844000,0,7
1989,327998.000000,G,12,D1C,2863.631000,0,7
1989,327998.000000,G,12,S1C,45.000000,0,7
1989,327998.000000,G,14,C1C,23183038.668000,0,4
1989,327998.000000,G,14,L1C,0.000000,0,4
1989,327998.000000,G,14,D1C,2356.879000,0,4
1989,327998.000000,G,14,S1C,27.000000,0,4
1989,327998.000000,G,16,C1C,24953938.602000,0,3
1989,327998.000000,G,16,L1C,0.000000,0,3
1989,327998.000000,G,16,D1C,0.000000,0,3
1989,327998.000000,G,16,S1C,23.000000,0,3
1989,327998.000000,G,21,C1C,22690608.200000,0,8
1989,327998.000000,G,21,L1C,119239761.903000,0,8
1989,327998.000000,G,21,D1C,-2754.320000,0,8
1989,327998.000000,G,21,S1C,48.000000,0,8
1989,327998.000000,G,25,C1C,21669586.666000,0,8
1989,327998.000000,G,25,L1C,113874382.525000,0,8
1989,327998.000000,G,25,D1C,1858.400000,0,8
1989,327998.000000,G,25,S1C,49.000000,0,8
1989,327998.000000,G,26,C1C,22690056.302000,0,4
1989,327998.000000,G,26,L1C,119237856.606000,0,4
1989,327998.000000,G,26,D1C,-2477.928000,0,4
1989,327998.000000,G,26,S1C,28.000000,0,4
1989,327998.000000,G,29,C1C,20368084.690000,0,8
1989,327998.000000,G,29,L1C,107035723.431000,0,8
1989,327998.000000,G,29,D1C,1318.250000,0,8
1989,327998.000000,G,29,S1C,48.000000,0,8
1989,327998.000000,G,31,C1C,20680843.696000,0,5
1989,327998.000000,G,31,L1C,108678396.150000,0,5
1989,327998.000000,G,31,D1C,-685.694000,0,5
1989,327998.000000,G,31,S1C,35.000000,0,5
1989,327998.000000,G,32,C1C,24536152.239000,0,5
1989,327998.000000,G,32,L1C,128938236.285000,0,5
1989,327998.000000,G,32,D1C,3132.018000,0,5
1989,327998.000000,G,32,S1C,32.000000,0,5
1989,328003.000000,G,2,C1C,25340419.773000,0,5
1989,328003.000000,G,2,L1C,133164692.704000,0,5
1989,328003.000000,G,2,D1C,2680.715000,0,5
1989,328003.000000,G,2,S1C,32.000000,0,5
1989,328003.000000,G,12,C1C,24615760.612000,0,7
1989,328003.000000,G,12,L1C,129356351.125000,0,7
1989,328003.000000,G,12,D1C,2864.405000,0,7
1989,328003.000000,G,12,S1C,46.000000,0,7
1989,328003.000000,G,14,C1C,23185287.395000,0,3
1989,328003.000000,G,14,L1C,0.000000,0,3
1989,328003.000000,G,14,D1C,0.000000,0,3
1989,328003.000000,G,14,S1C,20.000000,0,3
1989,328003.000000,G,16,C1C,24951112.669000,0,4
1989,328003.000000,G,16,L1C,0.000000,0,4
1989,328003.000000,G,16,D1C,-2944.995000,0,4
1989,328003.000000,G,16,S1C,24.000000,0,4
1989,328003.000000,G,21,C1C,22687986.835000,0,8
1989,328003.000000,G,21,L1C,119225984.539000,0,8
1989,328003.000000,G,21,D1C,-2751.739000,0,8
1989,328003.000000,G,21,S1C,48.000000,0,8
1989,328003.000000,G,25,C1C,21671353.898000,0,8
1989,328003.000000,G,25,L1C,113883668.391000,0,8
1989,328003.000000,G,25,D1C,1860.293000,0,8
1989,328003.000000,G,25,S1C,49.000000,0,8
1989,328003.000000,G,26,C1C,22687738.134000,0,5
1989,328003.000000,G,26,L1C,119225460.565000,0,5
1989,328003.000000,G,26,D1C,-2475.511000,0,5
1989,328003.000000,G,26,S1C,30.000000,0,5
1989,328003.000000,G,29,C1C,20369340.739000,0,8
1989,328003.000000,G,29,L1C,107042311.013000,0,8
1989,328003.000000,G,29,D1C,1321.303000,0,8
1989,328003.000000,G,29,S1C,48.000000,0,8
1989,328003.000000,G,31,C1C,20680184.435000,0,6
1989,328003.000000,G,31,L1C,108674965.713000,0,6
1989,328003.000000,G,31,D1C,-682.374000,0,6
1989,328003.000000,G,31,S1C,37.000000,0,6
1989,328003.000000,G,32,C1C,24539140.736000,0,4
1989,328003.000000,G,32,L1C,128953892.947000,0,4
1989,328003.000000,G,32,D1C,3133.675000,0,4
1989,328003.000000,G,32,S1C,29.000000,0,4
1989,328008.000000,G,2,C1C,25342961.311000,0,5
1989,328008.000000,G,2,L1C,133178109.569000,0,5
1989,328008.000000,G,2,D1C,2681.885000,0,5
1989,328008.000000,G,2,S1C,32.000000,0,5
1989,328008.000000,G,12,C1C,24618488.081000,0,7
1989,328008.000000,G,12,L1C,129370683.070000,0,7
1989,328008.000000,G,12,D1C,2864.682000,0,7
1989,328008.000000,G,12,S1C,46.000000,0,7
1989,328008.000000,G,14,C1C,23187526.548000,0,1
1989,328008.000000,G,14,L1C,0.000000,0,1
1989,328008.000000,G,14,D1C,0.000000,0,1
1989,328008.000000,G,14,S1C,4.000000,0,1
1989,328008.000000,G,16,C1C,24948326.367000,0,3
1989,328008.000000,G,16,L1C,0.000000,0,3
1989,328008.000000,G,16,D1C,0.000000,0,3
1989,328008.000000,G,16,S1C,21.000000,0,3
1989,328008.000000,G,21,C1C,22685369.013000,0,8
1989,328008.000000,G,21,L1C,119212235.790000,0,8
1989,328008.000000,G,21,D1C,-2750.426000,0,8
1989,328008.000000,G,21,S1C,48.000000,0,8
1989,328008.000000,G,25,C1C,21673126.516000,0,8
1989,328008.000000,G,25,L1C,113892981.560000,0,8
1989,328008.000000,G,25,D1C,1861.433000,0,8
1989,328008.000000,G,25,S1C,48.000000,0,8
1989,328008.000000,G,26,C1C,22685370.697000,0,5
1989,328008.000000,G,26,L1C,119213088.593000,0,5
1989,328008.000000,G,26,D1C,-2476.373000,0,5
1989,328008.000000,G,26,S1C,31.000000,0,5
1989,328008.000000,G,29,C1C,20370600.253000,0,8
1989,328008.000000,G,29,L1C,107048930.806000,0,8
1989,328008.000000,G,29,D1C,1323.459000,0,8
1989,328008.000000,G,29,S1C,48.000000,0,8
1989,328008.000000,G,31,C1C,20679539.316000,0,6
1989,328008.000000,G,31,L1C,108671570.590000,0,6
1989,328008.000000,G,31,D1C,-678.987000,0,6
1989,328008.000000,G,31,S1C,38.000000,0,6
1989,328008.000000,G,32,C1C,24542137.500000,0,5
1989,328008.000000,G,32,L1C,128969571.050000,0,5
1989,328008.000000,G,32,D1C,3133.634000,0,5
1989,328008.000000,G,32,S1C,35.000000,0,5
1989,328013.000000,G,2,C1C,25345518.479000,0,5
1989,328013.000000,G,2,L1C,133191506.580000,0,5
1989,328013.000000,G,2,D1C,2684.287000,0,5
1989,328013.000000,G,2,S1C,31.000000,0,5
1989,328013.000000,G,12,C1C,24621209.397000,0,7
1989,328013.000000,G,12,L1C,129384989.679000,0,7
1989,328013.000000,G,12,D1C,2865.021000,0,7
1989,328013.000000,G,12,S1C,46.000000,0,7
1989,328013.000000,G,14,C1C,23189752.545000,0,1
1989,328013.000000,G,14,L1C,0.000000,0,1
1989,328013.000000,G,14,D1C,0.000000,0,1
1989,328013.000000,G,14,S1C,0.000000,0,1
1989,328013.000000,G,16,C1C,24945555.346000,0,3
1989,328013.000000,G,16,L1C,0.000000,0,3
1989,328013.000000,G,16,D1C,0.000000,0,3
1989,328013.000000,G,16,S1C,22.000000,0,3
1989,328013.000000,G,21,C1C,22682749.211000,0,8
1989,328013.000000,G,21,L1C,119198467.640000,0,8
1989,328013.000000,G,21,D1C,-2748.999000,0,8
1989,328013.000000,G,21,S1C,48.000000,0,8
1989,328013.000000,G,25,C1C,21674891.582000,0,8
1989,328013.000000,G,25,L1C,113902274.042000,0,8
1989,328013.000000,G,25,D1C,1862.572000,0,8
1989,328013.000000,G,25,S1C,48.000000,0,8
1989,328013.000000,G,26,C1C,22683000.608000,0,5
1989,328013.000000,G,26,L1C,119200692.689000,0,5
1989,328013.000000,G,26,D1C,-2475.439000,0,5
1989,328013.000000,G,26,S1C,31.000000,0,5
1989,328013.000000,G,29,C1C,20371857.899000,0,8
1989,328013.000000,G,29,L1C,107055534.777000,0,8
1989,328013.000000,G,29,D1C,1325.768000,0,8
1989,328013.000000,G,29,S1C,48.000000,0,8
1989,328013.000000,G,31,C1C,20678881.492000,0,6
1989,328013.000000,G,31,L1C,108668162.698000,0,6
1989,328013.000000,G,31,D1C,-676.862000,0,6
1989,328013.000000,G,31,S1C,38.000000,0,6
1989,328013.000000,G,32,C1C,24545114.047000,0,5
1989,328013.000000,G,32,L1C,128985222.910000,0,5
1989,328013.000000,G,32,D1C,3134.331000,0,5
1989,328013.000000,G,32,S1C,35.000000,0,5
1989,328018.000000,G,2,C1C,25348067.061000,0,5
1989,328018.000000,G,2,L1C,133204925.472000,0,5
1989,328018.000000,G,2,D1C,2684.390000,0,5
1989,328018.000000,G,2,S1C,32.000000,0,5
1989,328018.000000,G,12,C1C,24623933.284000,0,7
1989,328018.000000,G,12,L1C,129399312.803000,0,7
1989,328018.000000,G,12,D1C,2865.103000,0,7
1989,328018.000000,G,12,S1C,46.000000,0,7
1989,328018.000000,G,14,C1C,23192007.424000,0,2
1989,328018.000000,G,14,L1C,0.000000,0,2
1989,328018.000000,G,14,D1C,0.000000,0,2
1989,328018.000000,G,14,S1C,17.000000,0,2
1989,328018.000000,G,16,C1C,24942727.394000,0,3
1989,328018.000000,G,16,L1C,0.000000,0,3
1989,328018.000000,G,16,D1C,0.000000,0,3
1989,328018.000000,G,16,S1C,22.000000,0,3
1989,328018.000000,G,21,C1C,22680133.306000,0,8
1989,328018.000000,G,21,L1C,119184721.963000,0,8
1989,328018.000000,G,21,D1C,-2747.829000,0,8
1989,328018.000000,G,21,S1C,48.000000,0,8
1989,328018.000000,G,25,C1C,21676668.666000,0,8
1989,328018.000000,G,25,L1C,113911587.685000,0,8
1989,328018.000000,G,25,D1C,1863.803000,0,8
1989,328018.000000,G,25,S1C,48.000000,0,8
1989,328018.000000,G,26,C1C,22680636.022000,0,5
1989,328018.000000,G,26,L1C,119188314.700000,0,5
1989,328018.000000,G,26,D1C,-2472.863000,0,5
1989,328018.000000,G,26,S1C,30.000000,0,5
1989,328018.000000,G,29,C1C,20373118.407000,0,8
1989,328018.000000,G,29,L1C,107062164.793000,0,8
1989,328018.000000,G,29,D1C,1327.502000,0,8
1989,328018.000000,G,29,S1C,48.000000,0,8
1989,328018.000000,G,31,C1C,20678242.362000,0,6
1989,328018.000000,G,31,L1C,108664784.047000,0,6
1989,328018.000000,G,31,D1C,-673.516000,0,6
1989,328018.000000,G,31,S1C,37.000000,0,6
1989,328018.000000,G,32,C1C,24548089.896000,0,5
1989,328018.000000,G,32,L1C,129000890.102000,0,5
1989,328018.000000,G,32,D1C,3132.597000,0,5
1989,328018.000000,G,32,S1C,34.000000,0,5
1989,328023.000000,G,2,C1C,25350630.567000,0,5
